0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.07600587102506541,0.07196723468722335,0.09146875895376426,0.01996011960139495,0.08700414424346609,0.07333816234251368,0.024446054114171212,0.1301240597135466,0.06620022748844527,0.05280951260439689,0.052809512604396786,0.08349917097663222,0.1404318893195153,0.12465090695850428,0.15589351764785328,0.07730521080451101,0.014113935923440913,0.1046717502423877,0.046810629773171755,0.06152122038588744,0.04234180777032277,0.09146875895376426,0.06620022748844533,0.08349917097663222,0.07730521080451098,0.044632184267745185,0.01996011960139504,0.01996011960139504,0.0760058710250654,0.07600587102506544,0.054663038780925356,0.08814150159141174,0.11379018925775082,0.06467817972292439,0.05280951260439675,0.05819324860554647,0.03457194127476747,0.12223027057085604,0.019960119601394995,0.024446054114171185,0.1904074055274145,0.10841119890402809,0.06467817972292444,0.08700414424346604,0.08349917097663222,0.050888519670579405,0.08229768141651296,0.04234180777032279,0.031559720154890156,0.5650864616705541,0.5104485957707229,0.5877230016710483,0.43662048760817807,0.5352141471102312,0.4821515524416699,0.5342828533002695,0.33100113744222665,0.5292255485848169,0.4075971763485741,0.3815986502602939,0.45559820139629376,0.4440846263703418,0.5222156291673139,0.36423800283490926,0.5120072210646163,0.48482962054331546,0.42482712678147366,0.5318538576492741,0.406863427461326,0.543890368610926,0.43410392205028764,0.5712222165822435,0.5162691783767772,0.4821515524416699,0.5077094880960852,0.5712222165822434,0.5991361643452137,0.49840382673289335,0.35200054328100056,0.3977025655905313,0.381337549545317,0.4085734584090535,0.5836415425577612,0.48153142157097006,0.49680252515862283,0.5520696301138326,0.5106436841003263,0.4234180777032274,0.426465133346396,0.46746753514478706,0.5075132718614733,0.4248271267814738,0.336965601705972,0.4449808626530921,0.43387441956422285,0.44115928409614497,0.47213172582857055,0.2950454080793078,0.43157268226763523,0.7459051561639937,0.593960305594165,0.7483048572357055,0.6620022748844531,0.713696398898577,0.8602556832927347,0.5069241674587874,0.795530342536609,0.7124392753881118,0.795905858414277,0.6148883227077826,0.6379436586045705,0.6850713168447111,0.5914395969266422,0.6234143231645332,0.6529125674369665,0.6556527114926387,0.8807367433889531,0.9171886718450878,0.5844941968364256,0.7228485042935087,0.568600714832796,0.8766560878784466,0.5800467078321644,0.701449836060969,0.7497675602627194,0.5613728192841863,0.5656149916021495,0.683178649936518,0.7193954965650589,0.7827828587699551,0.8488332747288201,0.688841049903294,0.5872143706786084,0.6450856208034175,0.8170250182693841,0.6904297408800067,0.6501608749737356,0.5499003893861251,0.6770277201596268,0.708513960252379,0.6544362861193146,0.593960305594165,0.7420226476070343,0.7249124139978067,0.6568668842205835,0.6036080097895253,0.6294562251993628,0.6564118326355066,0.5843237655172063
0.07600587102506541,0.0,0.04234180777032277,0.04681062977317187,0.08585172059013642,0.15396486379323213,0.07196723468722348,0.05988035880418491,0.07196723468722344,0.024446054114171244,0.12223027057085616,0.06467817972292446,0.019960119601395033,0.0957253707934622,0.19197028322486331,0.22975823080254154,0.14869954197932336,0.07730521080451093,0.1658012057876463,0.11808566004206314,0.09980059800697487,0.10748853362362783,0.11023336347182175,0.07858306945380072,0.09146875895376427,0.031559720154890156,0.07056967961720456,0.08349917097663222,0.07056967961720456,0.0488921082283425,0.034571941274767606,0.09572537079346215,0.16215677820285976,0.18935832092934093,0.019960119601394995,0.042341807770322745,0.11113324259447191,0.08585172059013642,0.07196723468722342,0.06467817972292439,0.07468392894745085,0.1155275445329673,0.07730521080451098,0.09572537079346215,0.13900614793363134,0.019960119601395026,0.11976071760836982,0.05088851967057951,0.11466215748260511,0.04463218426774514,0.5781547787635861,0.5203048447536344,0.5979713380384865,0.4191625116292945,0.537998356015794,0.4786268539673108,0.5448052395159063,0.3030390557712143,0.5346555654860232,0.3959455876336215,0.3474437097921095,0.45799667703521474,0.429258602950682,0.5239293769506272,0.3612175073960319,0.522215629167314,0.4846241407203362,0.4194000647861531,0.5210699993504784,0.3941807783946052,0.5495380167672751,0.43387441956422274,0.5671976264146021,0.5160762166139625,0.4864703346085794,0.5153036469942529,0.57591084967459,0.6062424271511254,0.49940203287356266,0.3413705677732523,0.3810762699329048,0.36396444815656426,0.4029275339432163,0.5810760728084045,0.47966621860925374,0.5077094880960852,0.5615502162926541,0.5021864544765828,0.4231827800592143,0.4134202881588596,0.45777915307279754,0.5112285024070026,0.41701844380089415,0.3076061019294369,0.43798706524589187,0.43456256340594296,0.4395760362365835,0.47486630536196967,0.27001549313671713,0.42763129667555233,0.7534779914936722,0.5900908161586155,0.7561171519085904,0.6645550888643154,0.7185643056502191,0.8693542962626218,0.49115685861133623,0.8026351023782359,0.711459976952169,0.8111523454259622,0.6237337771046194,0.6380997686420484,0.6918708397989781,0.58347086217904,0.6213338691013311,0.660646791611775,0.6609482503505355,0.8989812738190328,0.9218464063024538,0.5733107874130255,0.7325663017462537,0.5649101751394602,0.8837848704357614,0.5795313397092338,0.7117399139989852,0.7607136510962211,0.5619048422934515,0.5689509462887539,0.6847804778093812,0.7280657121956097,0.7892454412499729,0.8686666065336993,0.6904297408800067,0.5884004923878215,0.6418350187042302,0.8270814621425872,0.7000284570197486,0.6564118326355066,0.5526106097929869,0.6859430940587218,0.7159258347041351,0.6636552169703421,0.5900908161586155,0.7509621981881442,0.7348740304551864,0.6633549884017229,0.5998007637335074,0.6349702756791187,0.6659026166195151,0.5861957847067548
0.07196723468722335,0.04234180777032277,0.0,0.03457194127476758,0.07196723468722341,0.15331658780320387,0.037341964473725425,0.058193248605546394,0.06152122038588737,0.04463218426774519,0.12465090695850428,0.052809512604396765,0.037341964473725425,0.07056967961720463,0.19248842258350302,0.2240517868423526,0.14254376555851744,0.07333816234251361,0.17457974581663926,0.10655787945199903,0.11723915694135098,0.09879755146408636,0.07196723468722344,0.0914687589537642,0.09037328519695866,0.06620022748844533,0.07196723468722341,0.08700414424346604,0.07730521080451094,0.04234180777032275,0.04681062977317177,0.11023336347182171,0.14869954197932334,0.18129678953697537,0.04234180777032276,0.04463218426774516,0.1205895213910508,0.06620022748844531,0.050888519670579405,0.06914388254953502,0.06152122038588734,0.13088725722386296,0.042341807770322724,0.09255126715390136,0.13537611763930746,0.037341964473725425,0.11023336347182164,0.019960119601395016,0.11379018925775075,0.046810629773171734,0.6036080097895253,0.5433407066528111,0.6232545347925214,0.4452046398171756,0.5642044782054566,0.5011937939794406,0.5661430281182066,0.32553969898851026,0.5610178569854739,0.41630130063256643,0.37368627786279257,0.480288757766256,0.4599497634096117,0.5475406805094476,0.3839405664497267,0.5477225575051661,0.5045608717556018,0.44498086265309206,0.5499003893861251,0.42034893492387176,0.5689509462887539,0.4599497634096117,0.593792591259156,0.5407682302839749,0.512590483704159,0.5411364756315767,0.6031127754577238,0.6308787269574795,0.5225969476768072,0.3691273223153243,0.4075971763485741,0.3911368658267397,0.42856194260038794,0.6044324986450733,0.4982039455029848,0.5267732337929077,0.5863656719106424,0.5316665521820639,0.4440846263703417,0.4379870652458919,0.48091049104631356,0.5342828533002694,0.44318657767297287,0.3322025974267085,0.46124722653265215,0.4562535815500968,0.46189459137969646,0.5,0.2943694726940673,0.45098387352905084,0.772407629310284,0.6118029003238064,0.780361546609195,0.6871037431020591,0.7405446472036591,0.8943158260999012,0.5092764964150582,0.8279240106016235,0.7374447106022384,0.8318845307552966,0.6455486563606834,0.6624534863022038,0.7155083446299279,0.6057493466082606,0.6413693020977125,0.6812807250281051,0.6839072186088831,0.920332522619534,0.9481582062418407,0.599966798550178,0.7549306714693075,0.5848349104747084,0.9098837542319016,0.6042676908714182,0.7331099502824847,0.7845622018715774,0.585685827424751,0.5907655914690234,0.7078107204163093,0.7534779914936723,0.8154386788985574,0.8909684063956584,0.7132776039096165,0.612778922588014,0.6657530260039874,0.8525798673900787,0.7187029042252664,0.6783504717694245,0.5740052889243681,0.7094973250007832,0.7379847653876217,0.6871037431020591,0.6118029003238064,0.7727943810474336,0.7555900572806358,0.6865236638571584,0.6253285988771865,0.6579274472891479,0.6843439874997745,0.6067351069781941
0.09146875895376426,0.04681062977317187,0.03457194127476758,0.0,0.09146875895376429,0.16459536283302598,0.046810629773171755,0.07056967961720459,0.042341807770322704,0.04463218426774527,0.14113935923440926,0.052809512604396786,0.03734196447372545,0.07333816234251365,0.21590170406167028,0.2420035889233729,0.16459536283302598,0.0925512671539014,0.18670982236862718,0.12223027057085609,0.12384928509412844,0.11379018925775078,0.09980059800697488,0.09146875895376426,0.07600587102506544,0.05988035880418498,0.077305210804511,0.10177703934115888,0.0957253707934622,0.024446054114171282,0.03155972015489018,0.12384928509412846,0.1651993845430014,0.20109263291317314,0.04234180777032285,0.07196723468722348,0.14184330055505123,0.08468361554064555,0.04234180777032268,0.08229768141651296,0.08585172059013643,0.11808566004206322,0.04234180777032268,0.09879755146408642,0.1368396857698585,0.03734196447372545,0.12223027057085609,0.019960119601394995,0.13012405971354668,0.06467817972292449,0.5895842278699356,0.5269622785626011,0.6077192683824882,0.421295667958546,0.5466303878092527,0.47883490738029577,0.5489940093578043,0.2980681491101393,0.5440734658619,0.39215412857417287,0.34600739231676625,0.46124722653265215,0.43866875758875534,0.5275290063964648,0.36423800283490926,0.5329763081225284,0.48277088673993723,0.4234180777032274,0.5292255485848169,0.3974520442645123,0.5493567408208067,0.44183608216846215,0.5733107874130255,0.5201133802228631,0.4955981536290042,0.5254480160109851,0.5863656719106424,0.6139156540428696,0.5027811100484125,0.3485885027121629,0.3839405664497267,0.3675047767800785,0.4080856093295041,0.5826167102612979,0.47528561343957115,0.5090808841564823,0.5705243272360325,0.5118126524765285,0.42294735151244817,0.4146231428630215,0.45668997914536386,0.5149169275048895,0.4220043239143296,0.30533111802347646,0.43866875758875534,0.43524961927116856,0.44070750795705893,0.48173822055906085,0.27038411514198746,0.4297224157309847,0.7530813197149332,0.5895842278699354,0.7630667836661883,0.6665006433378148,0.7211931238665207,0.877223980720202,0.48277088673993723,0.8099235122019423,0.7171768467275499,0.8164152525166543,0.6283476085189423,0.6426104630110802,0.6980336639560704,0.5829585212090129,0.620531837181764,0.6635051196672872,0.6647049490734285,0.9052744955816427,0.9301287234738402,0.5769475937175008,0.7381197173436529,0.5626134237127947,0.8924204965314737,0.5848349104747084,0.7155083446299279,0.7676216697621597,0.5663189308809159,0.5712222165822434,0.68782815420795,0.7363634127910017,0.7981552435639856,0.8772239807202021,0.693452589600691,0.5926172619182687,0.6429203788540356,0.8372550483193606,0.7004551735830088,0.6589863035049903,0.5542303805648295,0.6930215613255849,0.7205022595218529,0.6718589303646688,0.5895842278699354,0.7550625946981817,0.7385244252516142,0.6697802458189127,0.6052558643702526,0.6398144651387594,0.6660521736380477,0.585685827424751
0.01996011960139495,0.08585172059013642,0.07196723468722341,0.09146875895376429,0.0,0.08700414424346609,0.0646781797229245,0.03155972015489018,0.13012405971354665,0.07468392894745085,0.05988035880418498,0.0488921082283425,0.09037328519695872,0.13756563084159001,0.12935635944584886,0.15331658780320392,0.077305210804511,0.024446054114171202,0.1120258934211763,0.037341964473725384,0.0760058710250655,0.037341964473725425,0.07984047840557992,0.07468392894745088,0.08107838910142992,0.08926436853549037,0.04889210822834249,0.03457194127476758,0.03992023920278999,0.07600587102506544,0.08107838910142993,0.07056967961720463,0.07858306945380072,0.11023336347182171,0.07333816234251367,0.0631194403097803,0.07333816234251367,0.019960119601394943,0.12058952139105082,0.03457194127476755,0.02444605411417122,0.19759510292817284,0.10275100449291373,0.06467817972292446,0.08229768141651295,0.09037328519695872,0.042341807770322724,0.07984047840557992,0.04681062977317176,0.04234180777032279,0.5731370305405963,0.517040305286577,0.5954676089484405,0.44430885492609423,0.543340706652811,0.48790143345243436,0.5398465179550639,0.336965601705972,0.537442668118139,0.4124554787032784,0.3893502606882496,0.4616789039565981,0.45428460461700865,0.5286606394589514,0.37074276689260877,0.5201133802228631,0.4893283468957191,0.4322644903776323,0.5411364756315767,0.4146231428630215,0.5482678264878881,0.44228670552083976,0.5791875061935273,0.5231684043239505,0.49034502853802053,0.5158831826754295,0.5798749693508776,0.6064066982358775,0.5047582356871693,0.360941663516629,0.4056375631882761,0.38960599159312087,0.41630130063256643,0.5897531389829467,0.48524031915194066,0.5011937939794406,0.5595957562013545,0.5203048447536344,0.42856194260038805,0.43341505001290537,0.47339580232335243,0.5137550224645688,0.4327250813344845,0.3439864724478154,0.4512046734803596,0.439349392222426,0.44699082408115387,0.47966621860925374,0.30238098972687943,0.43798706524589187,0.7499003917918443,0.5993023832870563,0.7551944948816838,0.66769508989338,0.7192570314503964,0.8674044260015116,0.5104485957707229,0.8027591860308869,0.7199490907189838,0.8011445995091704,0.620692326473774,0.6447767456979421,0.6917268650102382,0.5971379281031165,0.6281890749959147,0.6580788167717185,0.6617012963397375,0.8861483872035351,0.9249744262643307,0.5922810251468503,0.7288860681878934,0.5731370305405963,0.8843481854718821,0.5872143706786084,0.706825009196405,0.75638056148004,0.5680749627880229,0.5712222165822434,0.6892746924076245,0.7268334421238757,0.7906324061114781,0.8549131499888772,0.6948874195842187,0.593960305594165,0.6512323591909192,0.8247902063325867,0.6944572818645227,0.6556527114926387,0.5553076029234083,0.683761566979373,0.7143938449742212,0.6614001808309301,0.5993023832870563,0.7476390462156819,0.730114873895653,0.6635051196672872,0.6111513528542807,0.635754093130568,0.6603451952520214,0.5890772039310594
0.08700414424346609,0.15396486379323213,0.15331658780320387,0.16459536283302598,0.08700414424346609,0.0,0.1404318893195154,0.09879755146408643,0.20598611332918085,0.14254376555851744,0.04889210822834243,0.11466215748260516,0.16398911634277583,0.22181791463043743,0.0957253707934621,0.08700414424346609,0.05645574369376365,0.08349917097663226,0.046810629773171755,0.05466303878092535,0.07600587102506547,0.05819324860554649,0.15842853781319044,0.09572537079346219,0.11723915694135102,0.14254376555851747,0.09146875895376429,0.07468392894745085,0.09146875895376429,0.1432408052436616,0.14462480652140763,0.07600587102506544,0.06467817972292444,0.06768805881965378,0.13900614793363136,0.13683968576985853,0.08585172059013638,0.10177703934115884,0.20009957680477536,0.09146875895376431,0.09879755146408642,0.265552119718244,0.18348116700473188,0.08585172059013642,0.052809512604396876,0.1590559800223698,0.05466303878092535,0.15842853781319044,0.05088851967057942,0.11379018925775079,0.5098628829033839,0.4582140977343994,0.534469241882008,0.41558291994091084,0.48973527282624757,0.4452046398171755,0.4809104910463134,0.32858503844520953,0.48194493081125067,0.38185957244480473,0.3831615181669266,0.4119722266583617,0.4210591842643815,0.47841871007663817,0.329795300510853,0.4599497634096117,0.4440846263703417,0.39215412857417276,0.5005972528507852,0.38212031646456596,0.4951960455274012,0.3941807783946052,0.532228270830211,0.47528561343957115,0.436620487608178,0.4582140977343994,0.5239293769506271,0.5480861304343523,0.45537953174059853,0.32737030216718777,0.37766318601594345,0.3631425477139237,0.3755474092224644,0.542973956218412,0.44318657767297287,0.44386028453921744,0.49980075711502175,0.47800215038940197,0.3844590549593532,0.400945098625178,0.43798706524589187,0.4618945913796963,0.3936750940576186,0.33518740669894165,0.4124554787032784,0.3939280173693233,0.40292753394321634,0.4283294706860214,0.29028080922990984,0.3959455876336215,0.692446439598867,0.5540506398821183,0.694744069934507,0.6148883227077826,0.6630546238907833,0.80523684373108,0.4835954319807718,0.7432297345013935,0.6682915126026463,0.7347384823528702,0.5613728192841861,0.5929533080251833,0.632770421538888,0.5556662129723596,0.5807331538804514,0.5998007637335074,0.6057493466082605,0.8173906593788801,0.8657953532016084,0.5529709688855996,0.6672474230043725,0.5290373125665613,0.8237026500970435,0.5365152426331327,0.6458571623072593,0.6940268775580009,0.5170403052865767,0.5185791191215132,0.6360673496625752,0.6665006433378148,0.7309329300333726,0.7846891434146572,0.64152457853192,0.5427904880745636,0.6052558643702525,0.7609754696037482,0.6354406821708607,0.5994685561401839,0.5037706428105639,0.6227749236904848,0.655044781170452,0.5998007637335073,0.5540506398821183,0.6871037431020591,0.668887403503562,0.6047619794537589,0.5629673799753717,0.5790155128694103,0.6019556442210354,0.5389232292376643
0.07333816234251368,0.07196723468722348,0.037341964473725425,0.046810629773171755,0.0646781797229245,0.1404318893195154,0.0,0.05988035880418498,0.07730521080451093,0.06768805881965381,0.12223027057085624,0.04234180777032278,0.06914388254953509,0.08700414424346602,0.1919702832248634,0.21076600949150254,0.13463836763657178,0.07196723468722344,0.17053933663130463,0.09146875895376426,0.1214126676116365,0.08468361554064552,0.06467817972292444,0.08814150159141176,0.07730521080451098,0.08585172059013645,0.0646781797229245,0.08814150159141185,0.08585172059013647,0.04463218426774519,0.059880358804184936,0.1146621574826052,0.13389655280323554,0.17053933663130463,0.06311944030978037,0.07056967961720459,0.12935635944584895,0.05819324860554651,0.06620022748844526,0.07333816234251368,0.05988035880418498,0.1565311216080448,0.04463218426774508,0.07730521080451101,0.11552754453296724,0.06311944030978031,0.09572537079346215,0.03155972015489012,0.10932607756185057,0.05988035880418498,0.5971379281031167,0.5342828533002695,0.6163444476002437,0.4413849987612562,0.5583484468034354,0.49257434167008046,0.5553076029234084,0.32153764038331023,0.5554869368867217,0.406863427461326,0.3739527208755128,0.470864255821525,0.460598951825024,0.5392927344091093,0.37581253273534687,0.5413205043652191,0.49318058724311736,0.43980256345400837,0.5475406805094476,0.4163013006325665,0.556382739656837,0.4545038010614244,0.5885697432161138,0.533909880931394,0.5069241674587875,0.535028018032403,0.5983043769604562,0.6230947054438765,0.5139488557189525,0.3666908117125684,0.40440798302341624,0.388838294312052,0.4231827800592144,0.5959691962413207,0.48585571612612555,0.5139488557189525,0.5790155128694104,0.5299778240869182,0.4338744195642227,0.43226449037763237,0.47360615372334586,0.525448016010985,0.4384416445745216,0.3300971727026677,0.45362637977776255,0.4467679415820903,0.45296719844656075,0.49338250356160496,0.29130835513064895,0.44318657767297287,0.758747132551668,0.6017901581301497,0.7717626123883418,0.6773218882031229,0.7298419847536611,0.8863731553459456,0.49840382673289335,0.8205527240271441,0.7310691837264256,0.81970259887206,0.6348133960533323,0.6544362861193146,0.7064021404722277,0.5966373233527466,0.6296144396608785,0.6693339735345054,0.6743744334522356,0.9088980237242683,0.941516958565767,0.5954676089484404,0.744434864130013,0.5733107874130255,0.9031816272449461,0.5968042382597336,0.72174533920307,0.7757530719792599,0.5772927613186539,0.5803900323415576,0.6983189832665571,0.7464390897729272,0.808939101613664,0.8807367433889529,0.7035765205851635,0.6050912808554844,0.6580788167717185,0.8451879255420485,0.7048494513043079,0.6678442455056269,0.5633211138336967,0.7003129636183756,0.7272444308149731,0.6779098413417877,0.6017901581301497,0.7617603852013777,0.7434977098966169,0.6770277201596268,0.6187637076432443,0.6483199249595847,0.6703748133978833,0.595300319267109
0.024446054114171212,0.05988035880418491,0.058193248605546394,0.07056967961720459,0.03155972015489018,0.09879755146408643,0.05988035880418498,0.0,0.11113324259447191,0.046810629773171734,0.07056967961720464,0.03155972015489018,0.06620022748844533,0.12780712560175067,0.14735381708784662,0.17457974581663938,0.09879755146408643,0.028227871846881816,0.11808566004206321,0.0598803588041849,0.06311944030978035,0.05280951260439681,0.0946791604646705,0.05466303878092525,0.06311944030978031,0.058193248605546415,0.03155972015489016,0.03155972015489018,0.03155972015489018,0.05280951260439675,0.052809512604396786,0.06311944030978035,0.10371582382430261,0.13389655280323554,0.04463218426774514,0.0508885196705794,0.07730521080451096,0.03734196447372543,0.10561902520879354,0.014113935923440867,0.034571941274767544,0.17343494825121145,0.0936212595463435,0.059880358804184936,0.08585172059013638,0.06620022748844531,0.05988035880418491,0.06467817972292449,0.059880358804184936,0.019960119601394995,0.5595957562013544,0.5027811100484125,0.5810760728084046,0.4215320189830049,0.5263949405780183,0.46938121511155684,0.5262056919863985,0.31210632573810004,0.5210699993504783,0.39240803221266995,0.36259357907395073,0.44520463981717556,0.4311108601104584,0.5116180098939136,0.3522833882790537,0.5055469209114303,0.47255346037074625,0.41221392349737473,0.5199218451840637,0.3926617716715888,0.5337232970078449,0.4241231873968333,0.5601294671058814,0.5051527322192031,0.47360615372334586,0.5003982477732131,0.5633211138336965,0.5912711675919078,0.4876972478676594,0.3390283749833112,0.38264127146647686,0.3661471630641433,0.3964483758839678,0.5717450745558587,0.4683190249854757,0.4881055336217683,0.5449880294017797,0.4994020328735627,0.41124628384472434,0.4119722266583617,0.45296719844656064,0.4974036173629389,0.4122139234973748,0.3184249084333023,0.4315726822676353,0.4220043239143296,0.4290265085282264,0.4625410501864345,0.2780122958672627,0.4191625116292945,0.736633886046327,0.5815900720887446,0.7406791327486166,0.651538173886897,0.7042839883562454,0.8531637862773707,0.4903450285380205,0.7876031520376245,0.7021594465975766,0.7900022694001394,0.6068992447079593,0.6277132341941423,0.6770277201596266,0.5783270280683951,0.6119656788022286,0.6444677225574037,0.6463196451179081,0.8756329526286021,0.9092267193014256,0.5712222165822434,0.7155083446299279,0.5560245917345255,0.8692397190896352,0.5698255831560421,0.6935962061683695,0.742693493641898,0.5511668173591084,0.5554869368867218,0.6730438676704251,0.71201974098601,0.7752393281666345,0.8447164120182985,0.6787908161661835,0.5767749324556012,0.632770421538888,0.8110295458876875,0.681865264582252,0.6407478200698796,0.5394773920876621,0.6697802458189127,0.7004551735830088,0.6478588700773097,0.5815900720887446,0.7340603663963503,0.7173157133852031,0.6490876220017268,0.5927853087845185,0.6206923264737741,0.6477051121850109,0.5731370305405963
0.1301240597135466,0.07196723468722344,0.06152122038588737,0.042341807770322704,0.13012405971354665,0.20598611332918085,0.07730521080451093,0.11113324259447191,0.0,0.0785830694538008,0.1812967895369754,0.09467916046467044,0.059880358804184866,0.04889210822834246,0.2528719500212898,0.28192564926438923,0.20208080905037512,0.13088725722386285,0.2275803785155015,0.16215677820285973,0.163380620306184,0.15331658780320384,0.11723915694135097,0.12858407577080702,0.11466215748260508,0.09037328519695868,0.11723915694135094,0.1418433005550512,0.1331506052007975,0.06620022748844534,0.06914388254953505,0.1609236289133124,0.2045303628381594,0.24035166798420357,0.07730521080451098,0.09879755146408639,0.17740942361007028,0.12223027057085616,0.019960119601394974,0.12223027057085604,0.12141266761163638,0.08814150159141176,0.044632184267745206,0.13537611763930749,0.1779699603104646,0.059880358804184866,0.16338062030618394,0.05088851967057939,0.17053933663130452,0.10177703934115878,0.6181194974658302,0.5536909834729863,0.6348133960533323,0.4359355923040125,0.5706988795813239,0.4994020328735627,0.5753917771494093,0.3076061019294369,0.5696507632153864,0.40832960672609037,0.35200054328100056,0.48462414072033627,0.45625358155009677,0.5506244191788227,0.38626828403455027,0.5604849920335251,0.5039683162114657,0.44475697289670335,0.547176745154842,0.41534318359564115,0.5726154435702371,0.46533199389450175,0.5939603055941651,0.5427904880745636,0.5208788160751564,0.5518891857128321,0.6114772133694921,0.6391914713540792,0.5254480160109851,0.3688573937071484,0.399950196102652,0.38368105944714814,0.429258602950682,0.6029476069552541,0.49519604552740126,0.5352141471102312,0.5973047031177084,0.5314791807041104,0.4452046398171755,0.43134183299609397,0.4744466267069727,0.5389232292376643,0.44206145126353985,0.3146489854802411,0.45799667703521474,0.4582140977343995,0.4625410501864345,0.5061376283233453,0.2829835353424301,0.45076296542197863,0.7758814547806319,0.6083744915036711,0.7878560347386466,0.68869644172496,0.7438994919901927,0.9026300658944245,0.4943908481727509,0.8347531066153537,0.7383895472621318,0.8434183906420979,0.6533700561541556,0.6641053053347076,0.7222971323564551,0.599634682942913,0.6390356280087532,0.6872486864098842,0.6884071342382496,0.9339757796496179,0.9535005750462584,0.5937925912591558,0.7631973005205878,0.5809046386483648,0.9171886718450879,0.6064066982358775,0.7408135938793875,0.7940265031152313,0.5882311928612592,0.593960305594165,0.7093569277846067,0.7622832132555165,0.8228557792627669,0.9070331655163517,0.7148119859786939,0.6152122038588737,0.6629043905992001,0.8631453645352705,0.7243626130738136,0.6828870048218677,0.5766022194909696,0.7182870282693956,0.7443010571973008,0.6970341266431501,0.6083744915036711,0.7795953593389258,0.7630667836661883,0.6935962061683695,0.625169299779231,0.6635051196672872,0.6899968242897067,0.6072273870648405
0.06620022748844527,0.024446054114171244,0.04463218426774519,0.04463218426774527,0.07468392894745085,0.14254376555851744,0.06768805881965381,0.046810629773171734,0.0785830694538008,0.0,0.11113324259447194,0.04889210822834246,0.024446054114171282,0.10275100449291384,0.1851025343078027,0.21956131561534475,0.14254376555851744,0.07056967961720452,0.15525329515785002,0.10655787945199904,0.08814150159141175,0.09879755146408639,0.10932607756185057,0.0746839289474508,0.07333816234251367,0.028227871846881823,0.0631194403097803,0.07196723468722341,0.06311944030978028,0.03734196447372545,0.02444605411417128,0.0925512671539014,0.1473538170878466,0.17796996031046464,0.014113935923440917,0.048892108228342446,0.10655787945199906,0.07196723468722344,0.07858306945380077,0.052809512604396716,0.07056967961720456,0.1324004549768907,0.07858306945380077,0.09255126715390138,0.12465090695850421,0.03734196447372546,0.10467175024238759,0.04889210822834255,0.10275100449291374,0.037341964473725384,0.5706988795813239,0.5131730834190514,0.5907655914690234,0.41606197822093227,0.5322282708302107,0.4717096142324878,0.5372573110965482,0.30072952467616504,0.5277177804251931,0.3916458274809868,0.3465826335989018,0.4520867948962034,0.425295772403047,0.51684763141915,0.3564991352950739,0.5154968979468535,0.47779373435577965,0.41245547870327837,0.5178102838297445,0.38935026068824957,0.5427904880745636,0.42856194260038805,0.5617275572780613,0.5084935958808063,0.4800813344105375,0.5088851967057941,0.5694758896078229,0.5998007637335074,0.49318058724311736,0.33696560170597195,0.3771353546105312,0.3598361734361171,0.39770256559053124,0.5746989511580401,0.4727641865619872,0.49999999999999994,0.5545896871701977,0.4980039840478086,0.41630130063256643,0.4093041417797865,0.4514253654346075,0.5039683162114657,0.4119722266583617,0.3059828394011143,0.4322644903776323,0.4269319809227945,0.4329551930664272,0.4683190249854756,0.26964636720455465,0.4217682375607952,0.7469726417279549,0.5848349104747083,0.7496347051965108,0.6574731297434605,0.7122994580429546,0.8621061951021266,0.48728862002224843,0.795029378795155,0.7054144609752397,0.8041228424915765,0.6174746151854392,0.6326129963787109,0.6859430940587218,0.5795313397092337,0.6176358988802847,0.655044781170452,0.6538272247625037,0.890185530597112,0.9156670875047558,0.568600714832796,0.7264222209072959,0.5601294671058814,0.8766560878784464,0.574525614115594,0.7045667765581074,0.7526844388864649,0.556740657184788,0.5627904296708355,0.6790842204661037,0.7202257282280281,0.7825283366176342,0.8597924330258124,0.6850713168447111,0.5814187894839142,0.6341854894743026,0.8211594174364812,0.6935962061683694,0.6489341552489016,0.5466303878092527,0.6799636737426211,0.7104793286887549,0.6589863035049902,0.5848349104747083,0.7444348641300129,0.7290227044376995,0.6586839468460343,0.5956348516448846,0.6291396769142199,0.6594395785581302,0.5795313397092337
